item_id,vertical,category,domain,score
552155807,CE,ELECTRONICS,MLC-HAIR_DYES_COLORANTS_DECOLORANTS,0.4262
916930083,CE,COMPUTERS,MLC-NOTEBOOKS,0.1952
638717730,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.909
599597896,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BODYWEIGHT_SCALES,0.5714
918723409,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_SHEDS,0.663
628505890,CE,MOBILE,MLC-TABLETS,0.1737999999999999
642963535,CE,COMPUTERS,MLC-KEYBOARD_AND_MOUSE_KITS,0.6072
565501744,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-AESTHETIC_TREATMENT_TABLES_AND_CHAIRS,0.9382
529602423,T & B,TOYS AND GAMES,MLC-TOYS_AND_GAMES,0.8154
918714642,APP & SPORTS,APPAREL ACCESORIES,MLC-JEWELRY,0.1727999999999999
599889497,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.0096
475449608,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_FILTERS,0.952
921776815,T & B,TOYS AND GAMES,MLC-COSTUMES,0.5968
561773682,CE,ELECTRONICS,MLC-STEAM_CLEANERS,0.2077999999999999
435159258,BEAUTY & HEALTH,PHARMACEUTICS,MLC-ORTHOPEDIC_CANES,0.7276
513290461,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.4638
642397928,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-IMPACT_WRENCHES,0.864
582470102,APP & SPORTS,SPORTS,MLC-STATIONARY_BICYCLES,0.9836
630414149,CE,COMPUTERS,MLC-HEADPHONES,0.7154
568860476,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.1532
589449255,APP & SPORTS,SPORTS,MLC-TREKKING_POLES,0.8388
917536962,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.5367999999999999
911675275,APP & SPORTS,SPORTS,MLC-FOOTBALL_BALLS,0.0358
591655910,CE,ELECTRONICS,MLC-REFRIGERATORS,0.6188
592561561,CE,COMPUTERS,MLC-SPEAKERS,0.2516
924700961,CE,MOBILE,MLC-SMARTWATCHES,0.348
927180120,CE,MOBILE,MLC-TABLETS,0.8306
583767465,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-PORTABLE_ELECTRIC_MASSAGERS,0.0173999999999999
454653736,ACC,ACC TOOLS,MLC-HYDRAULIC_VEHICLE_JACKS,0.3534
636873075,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.6602
550738221,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.5508
625801215,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.6958
455498101,BEAUTY & HEALTH,PERSONAL CARE,MLC-TEETH_WHITENING_STRIPS,0.9472
503521747,ACC,ACC TOOLS,MLC-HYDRAULIC_VEHICLE_JACKS,0.4327999999999999
566558394,CE,MOBILE,MLC-SMARTWATCHES,0.4574
909235841,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.7827999999999999
533929983,ACC,AUTOPARTS,MLC-CAR_LIGHT_BULBS,0.9746
921017948,T & B,TOYS AND GAMES,MLC-INFLATABLE_POOLS,0.3952
582570208,ENTERTAINMENT,MUSICAL INSTRUMENTS,MLC-MUSICAL_KEYBOARDS,0.2069999999999999
642766061,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.5212
641719916,HOME & INDUSTRY,HOME&DECOR,MLC-SUN_UMBRELLAS,0.2194
495960849,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-POWER_INVERTERS,0.8894
545332579,HOME & INDUSTRY,SECURITY,MLC-PROTECTION_NETS,0.4886
636056366,CE,MOBILE,MLC-SMARTWATCHES,0.9132
634744409,HOME & INDUSTRY,HOME&DECOR,MLC-DECORATIVE_BOXES,0.8582
607171029,BEAUTY & HEALTH,PERSONAL CARE,MLC-BODY_SKIN_CARE_PRODUCTS,0.6406
559734868,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.6522
583030845,HOME & INDUSTRY,HOME&DECOR,MLC-POOL_LIGHTS,0.578
598050151,APP & SPORTS,APPAREL ACCESORIES,MLC-SUITCASES,0.536
536703339,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-FOOT_BATH_MASSAGERS,0.1573999999999999
611219753,CE,COMPUTERS,MLC-STYLUSES,0.9314
616701467,ACC,ACC TOOLS,MLC-HYDRAULIC_VEHICLE_JACKS,0.8136
921051018,BEAUTY & HEALTH,PHARMACEUTICS,MLC-OXYGEN_TANKS,0.0534
565770349,HOME & INDUSTRY,HOME&DECOR,MLC-DINING_TABLES,0.1014
620380822,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.7303999999999999
639024810,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.5326
577033191,ACC,AUTOPARTS,MLC-AUTOMOBILE_FUEL_PUMPS,0.3978
910758210,CE,MOBILE,MLC-CELLPHONES,0.1825999999999999
496754734,HOME & INDUSTRY,INDUSTRY,MLC-LAMINATORS,0.0624
642674607,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.1348
559538426,HOME & INDUSTRY,HOME&DECOR,MLC-COMFORTERS,0.0577999999999999
594782375,CE,COMPUTERS,MLC-WEBCAMS,0.0699999999999999
923197721,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.288
908510597,CE,MOBILE,MLC-CELLPHONES,0.9598
550081183,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.4332
914593326,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.003
504227684,T & B,TOYS AND GAMES,MLC-DOLLS,0.8754
900694263,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-IMPACT_WRENCHES,0.644
575881930,CE,COMPUTERS,MLC-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,0.5684
509929659,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SCISSORS,0.4337999999999999
496883069,HOME & INDUSTRY,HOME&DECOR,MLC-BOX_SPRING_AND_MATTRESS_SETS,0.8458
616201232,CE,ELECTRONICS,MLC-PROJECTORS,0.837
918176159,CE,COMPUTERS,MLC-3D_PRINTERS,0.6996
548401430,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.2957999999999999
523849791,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBINED_TOOL_SETS,0.1038
516691907,HOME & INDUSTRY,HOME&DECOR,MLC-FLOOD_LIGHTS,0.0635999999999999
531130452,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.5252
593432864,CE,COMPUTERS,MLC-DATA_CABLES_AND_ADAPTERS,0.5404
520011410,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_BOXES,0.2308
916929658,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.1226
618671253,HOME & INDUSTRY,INDUSTRY,MLC-SAFETY_FOOTWEAR,0.1856
925135899,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.9558
517143351,CPG,FOODS,MLC-FOODS_AND_DRINKS,0.133
536048317,CE,ELECTRONICS,MLC-ELECTRIC_SANDWICH_MAKERS,0.5132
921629779,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_TREE_ORNAMENTS,0.3388
616911852,HOME & INDUSTRY,SECURITY,MLC-ITEM_FINDERS,0.878
632405329,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.924
616422053,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.2266
541952127,HOME & INDUSTRY,HOME&DECOR,MLC-IRRIGATION_SPRINKLERS,0.8742
629327001,CPG,PERSONAL HYGIENE,MLC-HAIR_TREATMENTS,0.5614
566348632,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.427
523893520,HOME & INDUSTRY,HOME&DECOR,MLC-DRYING_RACKS,0.8334
633273319,T & B,TOYS AND GAMES,MLC-COSTUMES,0.2354
458925452,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_MONITORING_KITS,0.7342
536272202,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.768
532038984,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_POTS,0.0138
640467814,CE,MOBILE,MLC-SMARTWATCHES,0.1565999999999999
635042030,CE,COMPUTERS,MLC-PRINTERS,0.655
575648872,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.8322
601549180,BEAUTY & HEALTH,PERSONAL CARE,MLC-FACIAL_SKIN_CARE_PRODUCTS,0.3773999999999999
620362898,CE,COMPUTERS,MLC-SPEAKERS,0.7462
499318982,CE,ELECTRONICS,MLC-STORAGE_WATER_HEATERS,0.8162
905145614,CE,MOBILE,MLC-SMARTWATCHES,0.5336
439300581,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BENCH_POLISHERS,0.6442
562580832,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SOLDERING_IRONS,0.3269999999999999
920301450,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.4102
621447086,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.8048
590765809,CE,MOBILE,MLC-CELLPHONES,0.5648
515911296,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_AND_OUTDOOR_SUPPLIES,0.3339999999999999
466784259,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_HOSES,0.1392
612402576,APP & SPORTS,SPORTS,MLC-TENTS,0.8226
639077430,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.3551999999999999
620442780,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.414
611221075,CE,MOBILE,MLC-CELLPHONES,0.661
496783700,APP & SPORTS,APPAREL,MLC-PANTS,0.2036
601750109,CE,COMPUTERS,MLC-EXTERNAL_LAPTOP_COOLERS,0.7694
563083885,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.6698
581885640,HOME & INDUSTRY,HOME&DECOR,MLC-WALLPAPERS,0.7456
922600989,T & B,TOYS AND GAMES,MLC-ELECTRIC_SCOOTERS,0.1695999999999999
582665515,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.8216
464904922,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.1061999999999999
531221060,ACC,AUTOPARTS,MLC-AUTOMOTIVE_ALARM_KITS,0.184
638310390,CE,MOBILE,MLC-CELLPHONES,0.8634
904653965,HOME & INDUSTRY,INDUSTRY,MLC-SHELF_UNITS,0.2917999999999999
435343026,HOME & INDUSTRY,HOME&DECOR,MLC-BED_SHEETS,0.1934
585825210,HOME & INDUSTRY,HOME&DECOR,MLC-LED_STRIPS,0.1221999999999999
543420286,APP & SPORTS,SPORTS,MLC-FOOTBALL_SHIRTS,0.473
629257490,CE,MOBILE,MLC-CELLPHONES,0.0392
917748414,CE,MOBILE,MLC-CELLPHONES,0.165
567168698,HOME & INDUSTRY,INDUSTRY,MLC-WORK_SCRUBS,0.8222
923649150,CE,MOBILE,MLC-TABLETS,0.643
602443420,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.7186
625066283,CPG,PETS FOOD,MLC-CATS_AND_DOGS_FOODS,0.1937999999999999
539532882,APP & SPORTS,APPAREL,MLC-SWIMWEAR,0.5152
920371951,CE,MOBILE,MLC-CELLPHONES,0.9848
584742944,ACC,AUTOPARTS,MLC-CAR_SEAT_COVERS,0.821
611221074,CE,MOBILE,MLC-CELLPHONES,0.521
639402391,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESSES,0.2288
473009763,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.8788
915379048,CE,COMPUTERS,MLC-NOTEBOOKS,0.8342
632403115,APP & SPORTS,SPORTS,MLC-HOVERBOARDS,0.1081999999999999
606763218,CE,ELECTRONICS,MLC-IRONS,0.3762
600304501,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.5298
576205058,CE,ELECTRONICS,MLC-HOME_THEATERS,0.741
551274963,CE,ELECTRONICS,MLC-FANS,0.6456
596948385,CE,MOBILE,MLC-CELLPHONES,0.4334
901435400,HOME & INDUSTRY,INDUSTRY,MLC-CASH_DRAWERS,0.0532
568224197,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PORTABLE_GENERATORS,0.7858
902049693,HOME & INDUSTRY,HOME&DECOR,MLC-SOFAS,0.8098
629290828,CE,MOBILE,MLC-CELLPHONES,0.2089999999999999
584119854,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.7698
461799588,CE,COMPUTERS,MLC-ROUTERS_AND_WIRELESS_SYSTEMS,0.0332
609483474,CE,ELECTRONICS,MLC-TELEVISIONS,0.991
616645730,CE,MOBILE,MLC-CELLPHONES,0.1962
509460147,CE,COMPUTERS,MLC-HARD_DRIVE_AND_SSD_DOCKING_STATIONS,0.576
611844936,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.9884
509907817,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.2006
535321169,ACC,AUTOPARTS,MLC-CAR_SEAT_COVERS,0.244
566181507,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.43
519330663,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBINED_TOOL_SETS,0.5378
917143468,CE,COMPUTERS,MLC-NOTEBOOKS,0.9268
632632851,CE,COMPUTERS,MLC-PENDRIVES,0.5446
901873002,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.5426
907809902,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.941
901149518,CE,ELECTRONICS,MLC-VR_HEADSETS,0.0822
581745822,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SHOWER_PANELS,0.8524
545705874,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-AIR_COMPRESSORS,0.4376
639968685,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.3036
901845378,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.4397999999999999
911114078,ENTERTAINMENT,MUSICAL INSTRUMENTS,MLC-ACOUSTIC_GUITARS,0.2436
448595506,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.7048
472268244,T & B,BABY,MLC-BABY_MONITORS,0.7172
929897931,CE,MOBILE,MLC-CELLPHONES,0.5354
627373050,OTHERS,PET PRODUCTS,MLC-ANIMAL_AND_PET_PRODUCTS,0.1201999999999999
582569501,ENTERTAINMENT,MUSICAL INSTRUMENTS,MLC-MUSICAL_KEYBOARDS,0.3116
904619320,CE,MOBILE,MLC-E_READERS,0.6275999999999999
552883235,CE,COMPUTERS,MLC-RAM_MEMORY_MODULES,0.0807999999999999
604230216,HOME & INDUSTRY,INDUSTRY,MLC-SEWING_MACHINES,0.6497999999999999
472254597,APP & SPORTS,SPORTS,MLC-AIRSOFT_GUNS,0.0178
611219798,CE,MOBILE,MLC-CELLPHONES,0.7402
913097257,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.285
491323313,HOME & INDUSTRY,HOME&DECOR,MLC-WARDROBES,0.1211999999999999
902574727,CE,ELECTRONICS,MLC-TELEVISIONS,0.986
911656357,CE,MOBILE,MLC-CELLPHONES,0.7718
539097129,CE,COMPUTERS,MLC-HEADPHONES,0.0716
902641399,CE,ELECTRONICS,MLC-VR_HEADSETS,0.7041999999999999
581297715,CE,ELECTRONICS,MLC-TV_AND_MONITOR_MOUNTS,0.3574
551841651,CPG,CLEANING,MLC-LAUNDRY_DETERGENTS,0.4826
538870149,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.0485999999999999
616160278,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.5138
575046893,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.0909999999999999
579133167,CE,ELECTRONICS,MLC-TELEVISIONS,0.5873999999999999
550351328,HOME & INDUSTRY,STATIONARY,MLC-SCREEN_PRINTERS,0.8218
914579489,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_SCREWDRIVERS,0.0632
924624116,CE,MOBILE,MLC-CELLPHONES,0.6968
564183725,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.8558
479270810,CE,ELECTRONICS,MLC-DRYER_MACHINES,0.6466
522781460,CPG,PERSONAL HYGIENE,MLC-HAIR_TREATMENTS,0.4806
610352359,CE,ELECTRONICS,MLC-TELEVISIONS,0.8572
911014462,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRICAL_CABLES,0.0313999999999999
529427513,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TABLE_SAWS,0.5074
585816097,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.3324
615319332,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.6452
538407177,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BLOOD_GLUCOSE_METERS,0.1086
610548446,BEAUTY & HEALTH,PERSONAL CARE,MLC-FACIAL_SKIN_CARE_PRODUCTS,0.792
614343726,ACC,AUTOPARTS,MLC-CAR_SEAT_COVERS,0.3508
924876483,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.8108
908748163,HOME & INDUSTRY,HOME&DECOR,MLC-SOFAS,0.5516
532334948,CE,ELECTRONICS,MLC-GAMEPADS_AND_JOYSTICKS,0.1572
636593746,CE,COMPUTERS,MLC-PC_KEYBOARDS,0.2852
901006555,CE,MOBILE,MLC-SMARTWATCHES,0.589
912214785,T & B,TOYS AND GAMES,MLC-ELECTRIC_SCOOTERS,0.1705999999999999
911097580,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.5178
624248751,HOME & INDUSTRY,HOME&DECOR,MLC-FLOOD_LIGHTS,0.1029999999999999
559524267,HOME & INDUSTRY,HOME&DECOR,MLC-COMFORTERS,0.2692
533463295,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.005
901496986,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_SCREWDRIVERS,0.0474
609246368,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.5524
481031611,APP & SPORTS,SPORTS,MLC-AIR_MATTRESSES,0.669
436736495,HOME & INDUSTRY,INDUSTRY,MLC-WORK_COVERALLS_AND_OVERALLS,0.7436
542745430,APP & SPORTS,APPAREL,MLC-BABY_BODYSUITS,0.4068
911313420,CE,ELECTRONICS,MLC-VIDEO_CAMERAS,0.9518
638075204,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.639
574425871,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WRENCH_SETS,0.2042
552953227,APP & SPORTS,SPORTS,MLC-TENTS,0.2002
463309761,T & B,TOYS AND GAMES,MLC-BOARD_GAMES,0.2576
523534468,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.9976
626992063,APP & SPORTS,SPORTS,MLC-BICYCLES,0.8874
596779546,HOME & INDUSTRY,HOME&DECOR,MLC-STOOLS,0.1106
916136620,CE,MOBILE,MLC-TABLETS,0.4276
569925680,APP & SPORTS,APPAREL ACCESORIES,MLC-TRAVEL_AND_TRAINING_BAGS,0.4494
494906840,APP & SPORTS,SPORTS,MLC-ROLLER_SKATES,0.0564
609897504,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.7582
529122678,CE,ELECTRONICS,MLC-HOME_APPLIANCES,0.5946
524283771,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_STONES,0.4918
619091091,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.2398
582637204,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-IMPACT_WRENCHES,0.3198
452897779,ACC,VEHICULAR MULTIMEDIA,MLC-GPS,0.7554
476630510,CPG,PETS FOOD,MLC-CATS_AND_DOGS_FOODS,0.4286
563761827,CE,ELECTRONICS,MLC-FOOD_PROCESSORS,0.7163999999999999
914250062,CE,COMPUTERS,MLC-PC_KEYBOARDS,0.2927999999999999
544695284,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-PORTABLE_ELECTRIC_MASSAGERS,0.5136
611219781,CE,COMPUTERS,MLC-PC_KEYBOARDS,0.4035999999999999
538076689,APP & SPORTS,APPAREL ACCESORIES,MLC-BODY_SHAPERS,0.9034
564184175,T & B,TOYS AND GAMES,MLC-ELECTRIC_SCOOTERS,0.428
579881695,CE,COMPUTERS,MLC-HEADPHONES,0.1924
616165630,T & B,TOYS AND GAMES,MLC-TRAMPOLINES,0.3663999999999999
615858721,APP & SPORTS,SPORTS,MLC-STATIONARY_BICYCLES,0.2675999999999999
916698304,CE,ELECTRONICS,MLC-REFRIGERATORS,0.2672
517220656,ACC,ACC TOOLS,MLC-CAR_SCANNERS,0.6412
639996762,CE,MOBILE,MLC-CELLPHONES,0.9954
916717797,APP & SPORTS,SPORTS,MLC-BICYCLE_BASKETS,0.1313999999999999
553412450,CE,COMPUTERS,MLC-LAPTOP_STANDS,0.2572
923158690,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.0355999999999999
928712396,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.3316
590185673,CE,COMPUTERS,MLC-PRINTERS,0.3708
529045430,T & B,BABY,MLC-BABY_TOWELS,0.6446
549843840,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.8546
617834647,CE,MOBILE,MLC-CELLPHONES,0.714
447701787,CE,COMPUTERS,MLC-MICROPHONES,0.3716
931304247,CE,MOBILE,MLC-CELLPHONES,0.5204
584161108,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_PRESSURE_WASHERS,0.7838
475819054,CE,ELECTRONICS,MLC-FREEZERS,0.9686
566497300,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.157
903571572,HOME & INDUSTRY,HOME&DECOR,MLC-SOFAS,0.6632
639966614,CE,MOBILE,MLC-CELLPHONES,0.8348
611221066,CE,MOBILE,MLC-CELLPHONES,0.0956
600760949,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.8855999999999999
596813589,CE,COMPUTERS,MLC-HEADPHONES,0.3718
612695359,CE,ELECTRONICS,MLC-GAMEPADS_AND_JOYSTICKS,0.3137999999999999
587987346,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.8362
472776268,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_PAINT_SPRAYERS,0.3174
577711005,CE,MOBILE,MLC-CELLPHONES,0.7428
541433026,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.571
590566727,CE,ELECTRONICS,MLC-AUDIO_INTERFACES,0.2371999999999999
591312840,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.7618
901791794,HOME & INDUSTRY,HOME&DECOR,MLC-BOX_SPRING_AND_MATTRESS_SETS,0.5316
579088620,CE,ELECTRONICS,MLC-VIDEO_CAMERAS,0.8228
515318573,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-HAND_TRUCKS,0.1824
901443201,APP & SPORTS,SPORTS,MLC-EXERCISE_MATS,0.4716
563459551,OTHERS,PET PRODUCTS,MLC-DOG_POTTY_PADS,0.869
573692431,CE,COMPUTERS,MLC-HEADPHONES,0.4479999999999999
919672359,APP & SPORTS,SPORTS,MLC-TREADMILLS,0.9838
459380262,T & B,TOYS AND GAMES,MLC-COSTUMES,0.3308
590564926,APP & SPORTS,APPAREL,MLC-SWEATSHIRTS_AND_HOODIES,0.6362
594361610,HOME & INDUSTRY,INDUSTRY,MLC-VINYL_ROLLS,0.6588
924835133,HOME & INDUSTRY,HOME&DECOR,MLC-CHAIR_COVERS,0.311
642731312,ACC,AUTOPARTS,MLC-VEHICLE_MULTIMEDIA_SYSTEMS,0.2049999999999999
568472997,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-BLOOD_GLUCOSE_METERS,0.7026
921392686,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.0684
913638299,CE,COMPUTERS,MLC-PRINTERS,0.5766
639383835,CE,MOBILE,MLC-SMARTWATCHES,0.9644
546892705,HOME & INDUSTRY,HOME&DECOR,MLC-BED_SHEETS,0.4546
900518029,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.6002
616180619,CE,MOBILE,MLC-CELLPHONES,0.5928
916705003,CE,MOBILE,MLC-CELLPHONES,0.6162
491335764,HOME & INDUSTRY,INDUSTRY,MLC-INDUSTRIAL_AND_COMMERCIAL_EQUIPMENT,0.7263999999999999
565951194,APP & SPORTS,APPAREL ACCESORIES,MLC-SUITCASES,0.2066
611219819,CE,MOBILE,MLC-TABLETS,0.7612
444708073,CE,COMPUTERS,MLC-SPEAKERS,0.8938
538407191,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_LIGHTING_SUPPLIES,0.9804
641574540,APP & SPORTS,SPORTS,MLC-VEHICLE_BICYCLE_CARRIERS,0.4963999999999999
528851447,ACC,VEHICULAR MULTIMEDIA,MLC-GPS,0.3466
562764244,APP & SPORTS,SPORTS,MLC-ROLLER_SKATES,0.2044
549186194,CE,COMPUTERS,MLC-PRINTERS,0.2588
907952573,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.0215999999999999
574767586,APP & SPORTS,SPORTS,MLC-ROLLER_SKATES,0.6808
916075113,CE,MOBILE,MLC-TABLETS,0.2714
912607631,CE,COMPUTERS,MLC-NOTEBOOKS,0.6516
551476425,T & B,TOYS AND GAMES,MLC-COSTUMES,0.4619999999999999
609186646,CE,COMPUTERS,MLC-NOTEBOOKS,0.0407999999999999
910367096,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-AESTHETIC_TREATMENT_TABLES_AND_CHAIRS,0.0846
633717462,ACC,AUTOPARTS,MLC-CAR_ROOF_BOXES,0.0782
600436868,T & B,TOYS AND GAMES,MLC-TRADING_CARD_GAMES,0.3875999999999999
552725324,OTHERS,PET PRODUCTS,MLC-CAT_LITTER_BOXES,0.1084
607611835,CE,ELECTRONICS,MLC-FANS,0.817
463787001,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.3576
536048231,CE,ELECTRONICS,MLC-HAND_BLENDERS,0.1877999999999999
572224161,CE,ELECTRONICS,MLC-HAIR_STRAIGHTENERS,0.0958
926424558,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.7565999999999999
901428732,CE,COMPUTERS,MLC-PRINTERS,0.743
516619492,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_SUPPLIES,0.0312
454654290,ACC,AUTOPARTS,MLC-VEHICLE_TOW_ROPES,0.6674
545186527,CE,MOBILE,MLC-CELLPHONES,0.9224
560211661,T & B,PARTY,MLC-MIRROR_BALLS,0.164
637954316,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.258
